order_id,order_date,region,country,category,product,customer_segment,sales_rep,quantity,unit_price,discount,revenue
100292,2025-04-04,North America,United States,Electronics,Headphones,SMB,C. Okafor,4,117.06,0.01,547.0
100167,2025-04-04,Asia Pacific,Australia,Electronics,Laptop,SMB,C. Okafor,2,1024.17,0.09,2199.51
101380,2025-04-04,Asia Pacific,Singapore,Electronics,Laptop,Enterprise,B. Nguyen,9,1000.15,0.09,9665.65
100305,2025-04-04,North America,Canada,Electronics,Laptop,SMB,A. Fischer,8,904.16,0.01,8449.92
100715,2025-04-04,Europe,Spain,Office Supplies,Notebook,SMB,B. Nguyen,2,7.73,0.21,14.41
101197,2025-04-04,North America,United States,Electronics,Monitor,Consumer,D. Rossi,5,245.49,0.0,1448.39
101111,2025-04-06,Europe,France,Office Supplies,Printer Paper,Consumer,C. Okafor,2,24.08,0.04,54.56
101340,2025-04-06,Europe,Spain,Electronics,Headphones,Consumer,E. Haddad,3,127.73,0.0,452.16
101337,2025-04-06,North America,United States,Office Supplies,Pen Set,Enterprise,E. Haddad,7,16.49,0.17,113.05
100234,2025-04-06,Europe,United Kingdom,Electronics,Headphones,Enterprise,B. Nguyen,8,136.7,0.13,1122.69
101250,2025-04-06,Europe,Spain,Electronics,Monitor,Enterprise,B. Nguyen,10,250.98,0.01,2931.95
101341,2025-04-06,Europe,France,Electronics,Monitor,Consumer,C. Okafor,5,272.97,0.0,1610.52
100675,2025-04-07,North America,United States,Software,Security Suite,SMB,E. Haddad,3,373.37,0.1,1189.56
100628,2025-04-07,North America,Mexico,Office Supplies,Pen Set,SMB,B. Nguyen,5,15.38,0.09,82.58
100519,2025-04-08,Europe,United Kingdom,Electronics,Monitor,Consumer,F. Larsson,5,239.55,0.0,1413.34
100481,2025-04-08,North America,United States,Furniture,Office Chair,Enterprise,A. Fischer,8,212.76,0.17,1667.02
100144,2025-04-08,Europe,Spain,Electronics,Laptop,SMB,A. Fischer,5,857.31,0.1,4552.32
100344,2025-04-08,Europe,United Kingdom,Office Supplies,Pen Set,Consumer,D. Rossi,1,15.53,0.15,15.58
101258,2025-04-08,North America,United States,Software,Security Suite,Enterprise,B. Nguyen,12,385.75,0.18,4479.02
100749,2025-04-09,Europe,United Kingdom,Electronics,Headphones,SMB,C. Okafor,2,124.93,0.15,250.61
100607,2025-04-09,Latin America,Chile,Electronics,Laptop,SMB,A. Fischer,1,940.76,0.0,1110.1
101157,2025-04-09,Asia Pacific,Australia,Office Supplies,Pen Set,Enterprise,D. Rossi,7,15.59,0.1,115.9
100751,2025-04-09,Asia Pacific,Japan,Furniture,Standing Desk,Consumer,F. Larsson,1,425.91,0.05,477.45
100087,2025-04-10,Latin America,Brazil,Furniture,Bookshelf,Enterprise,E. Haddad,11,174.28,0.11,2013.32
100877,2025-04-10,Asia Pacific,Australia,Software,Security Suite,Consumer,C. Okafor,1,401.14,0.0,473.35
100662,2025-04-12,Europe,Italy,Electronics,Smartphone,SMB,B. Nguyen,3,729.36,0.09,2349.56
100618,2025-04-12,Europe,Germany,Electronics,Laptop,Enterprise,E. Haddad,14,1042.97,0.16,14473.09
100726,2025-04-12,North America,Canada,Office Supplies,Notebook,Enterprise,A. Fischer,12,7.49,0.2,84.85
101296,2025-04-13,North America,Mexico,Furniture,Standing Desk,SMB,B. Nguyen,2,494.27,0.08,1073.16
100882,2025-04-13,North America,Canada,Electronics,Smartphone,Consumer,F. Larsson,4,769.67,0.03,3523.86
101208,2025-04-14,North America,Canada,Software,CRM License,SMB,F. Larsson,3,313.61,0.01,1099.08
101024,2025-04-15,Europe,France,Electronics,Laptop,Enterprise,D. Rossi,8,1010.48,0.1,8585.04
100485,2025-04-16,North America,United States,Software,Analytics Suite,Enterprise,F. Larsson,10,692.48,0.12,7190.71
101318,2025-04-16,North America,Canada,Software,CRM License,SMB,F. Larsson,1,360.79,0.05,404.45
100062,2025-04-17,North America,Mexico,Office Supplies,Notebook,SMB,B. Nguyen,4,7.48,0.08,32.48
100767,2025-04-18,Asia Pacific,Australia,Office Supplies,Stapler,SMB,E. Haddad,3,13.17,0.06,43.82
101071,2025-04-18,Europe,Spain,Office Supplies,Printer Paper,Consumer,C. Okafor,5,26.46,0.0,156.11
100544,2025-04-18,Asia Pacific,Japan,Office Supplies,Pen Set,SMB,C. Okafor,2,14.88,0.08,32.31
101215,2025-04-18,Asia Pacific,India,Software,Security Suite,Enterprise,F. Larsson,15,404.04,0.07,6650.9
100148,2025-04-18,Europe,France,Furniture,Standing Desk,Enterprise,D. Rossi,10,468.38,0.08,5084.73
100067,2025-04-19,Asia Pacific,India,Electronics,Headphones,SMB,A. Fischer,7,141.13,0.15,990.87
100402,2025-04-20,Latin America,Chile,Electronics,Smartphone,Consumer,B. Nguyen,1,662.29,0.05,742.43
100642,2025-04-20,North America,Canada,Office Supplies,Stapler,SMB,F. Larsson,6,12.6,0.0,89.21
101225,2025-04-20,North America,Canada,Electronics,Smartphone,Consumer,F. Larsson,2,685.84,0.06,1521.47
101367,2025-04-21,North America,Mexico,Software,Analytics Suite,Consumer,B. Nguyen,1,567.37,0.01,662.8
100201,2025-04-21,Asia Pacific,Japan,Furniture,Bookshelf,Consumer,C. Okafor,3,169.97,0.0,601.69
100689,2025-04-21,Europe,Spain,Electronics,Laptop,Enterprise,E. Haddad,13,914.22,0.09,12761.96
100467,2025-04-24,North America,Mexico,Office Supplies,Notebook,Enterprise,C. Okafor,9,8.38,0.13,77.43
100014,2025-04-24,North America,United States,Software,Analytics Suite,Consumer,A. Fischer,3,628.16,0.01,2201.45
100430,2025-04-24,Europe,Germany,Furniture,Office Chair,Consumer,A. Fischer,1,215.64,0.0,254.46
101106,2025-04-24,North America,United States,Furniture,Standing Desk,Consumer,B. Nguyen,3,438.78,0.0,1553.28
100494,2025-04-24,Latin America,Brazil,Office Supplies,Printer Paper,SMB,D. Rossi,3,25.96,0.0,91.9
100228,2025-04-24,North America,United States,Office Supplies,Printer Paper,SMB,C. Okafor,6,24.71,0.07,162.7
100728,2025-04-24,North America,Mexico,Office Supplies,Notebook,SMB,F. Larsson,2,7.94,0.09,17.05
101324,2025-04-24,North America,United States,Electronics,Monitor,SMB,E. Haddad,4,234.69,0.02,1085.58
101336,2025-04-24,North America,Canada,Software,CRM License,Consumer,E. Haddad,3,353.28,0.04,1200.59
100078,2025-04-25,North America,Mexico,Office Supplies,Pen Set,SMB,A. Fischer,5,13.77,0.05,77.18
101191,2025-04-26,Europe,Germany,Electronics,Headphones,Consumer,F. Larsson,2,132.11,0.0,311.78
100505,2025-04-26,Europe,Germany,Electronics,Smartphone,Enterprise,A. Fischer,9,774.09,0.19,6658.88
100773,2025-04-27,Asia Pacific,Australia,Electronics,Smartphone,SMB,A. Fischer,2,736.95,0.08,1600.07
101065,2025-04-27,North America,Mexico,Electronics,Laptop,Enterprise,C. Okafor,14,924.17,0.18,12519.18
101183,2025-04-27,Europe,France,Electronics,Monitor,Consumer,E. Haddad,3,237.52,0.01,832.41
101145,2025-04-28,Europe,United Kingdom,Electronics,Monitor,Enterprise,A. Fischer,9,254.13,0.17,2240.05
100248,2025-04-29,Europe,France,Furniture,Standing Desk,Consumer,C. Okafor,2,462.95,0.0,1092.56
101121,2025-04-30,Asia Pacific,India,Electronics,Laptop,SMB,D. Rossi,3,889.57,0.06,2960.13
100431,2025-04-30,North America,Canada,Electronics,Headphones,Enterprise,F. Larsson,11,133.82,0.2,1389.59
101235,2025-05-01,Asia Pacific,Singapore,Furniture,Standing Desk,Consumer,F. Larsson,5,499.15,0.0,2884.8
100721,2025-05-01,North America,Mexico,Electronics,Headphones,SMB,C. Okafor,2,120.03,0.13,241.41
100073,2025-05-01,Asia Pacific,India,Electronics,Smartphone,SMB,A. Fischer,3,710.26,0.0,2462.94
100241,2025-05-01,North America,United States,Electronics,Smartphone,Consumer,A. Fischer,1,731.68,0.0,845.74
100655,2025-05-03,North America,United States,Electronics,Monitor,SMB,F. Larsson,5,231.71,0.08,1232.02
100977,2025-05-03,Latin America,Brazil,Electronics,Smartphone,SMB,C. Okafor,6,705.95,0.08,4504.3
101317,2025-05-03,Asia Pacific,Singapore,Electronics,Headphones,Consumer,C. Okafor,1,131.6,0.0,152.11
100341,2025-05-03,North America,United States,Furniture,Office Chair,Enterprise,D. Rossi,11,192.48,0.11,2178.12
100535,2025-05-03,North America,Mexico,Office Supplies,Printer Paper,SMB,C. Okafor,10,24.33,0.0,281.23
101209,2025-05-04,North America,Mexico,Electronics,Laptop,Enterprise,C. Okafor,9,948.68,0.21,7796.57
101379,2025-05-05,Latin America,Argentina,Electronics,Laptop,Enterprise,D. Rossi,10,963.89,0.02,10918.63
100287,2025-05-06,Europe,Germany,Office Supplies,Pen Set,Consumer,D. Rossi,2,16.39,0.0,37.89
101359,2025-05-06,Europe,United Kingdom,Office Supplies,Notebook,SMB,D. Rossi,2,9.16,0.03,20.54
100893,2025-05-07,Europe,Spain,Furniture,Standing Desk,SMB,E. Haddad,2,480.23,0.06,1043.57
100765,2025-05-07,Asia Pacific,Singapore,Office Supplies,Stapler,SMB,F. Larsson,5,11.89,0.02,67.34
101091,2025-05-08,Asia Pacific,Japan,Electronics,Smartphone,Enterprise,F. Larsson,10,629.06,0.04,6980.36
100927,2025-05-08,North America,Canada,Electronics,Monitor,SMB,A. Fischer,6,236.95,0.0,1643.32
101353,2025-05-08,Europe,Spain,Electronics,Smartphone,SMB,D. Rossi,4,687.78,0.07,2957.38
100777,2025-05-09,Europe,Spain,Electronics,Headphones,SMB,C. Okafor,1,115.14,0.07,123.77
100645,2025-05-09,North America,Canada,Furniture,Bookshelf,Enterprise,B. Nguyen,10,156.23,0.15,1534.96
100918,2025-05-09,North America,Mexico,Electronics,Smartphone,SMB,E. Haddad,2,706.56,0.08,1502.73
100665,2025-05-10,Europe,Spain,Software,Analytics Suite,Enterprise,A. Fischer,9,513.97,0.1,4812.13
100162,2025-05-10,Latin America,Brazil,Furniture,Standing Desk,SMB,A. Fischer,8,524.45,0.07,4510.16
100521,2025-05-10,Europe,Italy,Furniture,Office Chair,SMB,E. Haddad,4,217.71,0.09,916.0
100133,2025-05-10,North America,United States,Office Supplies,Notebook,SMB,A. Fischer,7,7.91,0.02,62.72
101088,2025-05-11,North America,United States,Furniture,Bookshelf,Enterprise,D. Rossi,13,150.02,0.15,1916.13
100952,2025-05-12,Europe,United Kingdom,Software,CRM License,SMB,E. Haddad,6,366.44,0.02,2490.55
100032,2025-05-12,Asia Pacific,Singapore,Electronics,Laptop,Enterprise,F. Larsson,4,997.28,0.02,4518.74
101022,2025-05-12,North America,United States,Software,Analytics Suite,Enterprise,B. Nguyen,10,669.39,0.12,6808.89
101074,2025-05-12,Asia Pacific,Australia,Software,Security Suite,Consumer,B. Nguyen,1,425.12,0.08,452.08
101344,2025-05-13,North America,Canada,Electronics,Headphones,SMB,C. Okafor,3,130.45,0.06,425.21
101260,2025-05-13,Asia Pacific,Australia,Software,Analytics Suite,SMB,A. Fischer,4,675.04,0.05,2965.02
100024,2025-05-13,Asia Pacific,Singapore,Software,Security Suite,Consumer,D. Rossi,2,403.8,0.04,896.15
101307,2025-05-13,Asia Pacific,Singapore,Electronics,Monitor,Enterprise,A. Fischer,6,231.36,0.19,1299.69
101131,2025-05-13,Latin America,Argentina,Furniture,Office Chair,Enterprise,E. Haddad,7,232.61,0.22,1468.03
100116,2025-05-15,Europe,Italy,Electronics,Monitor,SMB,B. Nguyen,6,236.95,0.08,1511.86
100660,2025-05-15,North America,Mexico,Electronics,Smartphone,Enterprise,C. Okafor,16,714.26,0.0,13209.63
101102,2025-05-15,North America,Canada,Software,Analytics Suite,Consumer,A. Fischer,3,629.4,0.11,1942.46
100451,2025-05-16,North America,United States,Office Supplies,Pen Set,Consumer,C. Okafor,3,15.02,0.0,52.08
101029,2025-05-16,Europe,Spain,Software,Analytics Suite,SMB,B. Nguyen,2,596.98,0.07,1283.47
100784,2025-05-17,North America,Mexico,Furniture,Standing Desk,Enterprise,D. Rossi,5,468.11,0.14,2326.65
100769,2025-05-17,North America,United States,Electronics,Laptop,SMB,D. Rossi,2,992.48,0.02,2248.5
100974,2025-05-17,Asia Pacific,Australia,Electronics,Smartphone,SMB,C. Okafor,6,724.29,0.02,4922.71
100800,2025-05-18,Europe,Italy,Office Supplies,Pen Set,Consumer,F. Larsson,3,14.04,0.02,47.71
101026,2025-05-18,North America,United States,Electronics,Smartphone,Enterprise,B. Nguyen,8,663.02,0.08,5640.52
101061,2025-05-18,Latin America,Argentina,Software,Analytics Suite,SMB,D. Rossi,5,656.37,0.02,3717.57
100154,2025-05-19,North America,Mexico,Office Supplies,Stapler,Enterprise,E. Haddad,9,11.2,0.18,95.54
100306,2025-05-20,Asia Pacific,Singapore,Furniture,Office Chair,Enterprise,A. Fischer,8,206.78,0.1,1720.9
100346,2025-05-20,North America,Mexico,Electronics,Smartphone,SMB,D. Rossi,9,674.62,0.08,6456.6
100786,2025-05-20,North America,Mexico,Furniture,Office Chair,Consumer,B. Nguyen,1,207.9,0.05,228.29
101109,2025-05-20,North America,Mexico,Office Supplies,Pen Set,SMB,D. Rossi,1,16.46,0.05,18.07
100632,2025-05-20,Europe,Spain,Electronics,Headphones,SMB,D. Rossi,3,133.53,0.06,435.25
101167,2025-05-21,Asia Pacific,Australia,Electronics,Monitor,Consumer,B. Nguyen,3,241.43,0.0,837.2
100260,2025-05-21,Asia Pacific,Australia,Software,Security Suite,Enterprise,A. Fischer,7,383.59,0.03,3010.59
100480,2025-05-22,North America,United States,Office Supplies,Notebook,Consumer,C. Okafor,1,7.5,0.0,8.67
100634,2025-05-22,North America,United States,Office Supplies,Pen Set,Enterprise,B. Nguyen,8,15.52,0.08,132.03
100437,2025-05-23,North America,Canada,Office Supplies,Stapler,SMB,D. Rossi,3,11.37,0.01,39.03
100810,2025-05-24,North America,Canada,Furniture,Office Chair,Consumer,A. Fischer,1,196.56,0.05,215.84
100789,2025-05-24,North America,Mexico,Software,Security Suite,Enterprise,C. Okafor,8,426.53,0.08,3628.62
101216,2025-05-25,Latin America,Argentina,Electronics,Smartphone,Enterprise,B. Nguyen,17,774.73,0.07,14157.83
100324,2025-05-25,North America,Mexico,Office Supplies,Printer Paper,SMB,F. Larsson,2,27.07,0.12,55.07
101146,2025-05-25,Latin America,Brazil,Electronics,Headphones,SMB,E. Haddad,3,125.11,0.0,433.84
100426,2025-05-25,Asia Pacific,Australia,Furniture,Office Chair,SMB,A. Fischer,5,204.87,0.04,1136.67
100663,2025-05-25,Asia Pacific,Japan,Office Supplies,Stapler,SMB,E. Haddad,3,12.4,0.04,41.28
100444,2025-05-25,North America,United States,Electronics,Headphones,Enterprise,E. Haddad,9,131.33,0.19,1106.64
100633,2025-05-26,Europe,Italy,Office Supplies,Printer Paper,SMB,,4,25.6,0.13,102.98
100163,2025-05-26,North America,United States,Electronics,Monitor,Consumer,E. Haddad,2,243.04,0.05,533.76
101339,2025-05-27,Europe,Germany,Electronics,Smartphone,Enterprise,C. Okafor,2,770.79,0.17,1478.97
100706,2025-05-27,North America,Canada,Software,Analytics Suite,Enterprise,D. Rossi,8,611.35,0.11,5031.35
100609,2025-05-27,Europe,Italy,Office Supplies,Pen Set,Consumer,A. Fischer,2,15.67,0.04,34.78
100033,2025-05-27,Asia Pacific,Singapore,Office Supplies,Notebook,Enterprise,E. Haddad,9,7.6,0.09,71.95
101148,2025-05-28,North America,United States,Electronics,Monitor,SMB,A. Fischer,4,218.56,0.0,1010.52
100826,2025-05-28,North America,United States,Furniture,Bookshelf,Consumer,B. Nguyen,1,160.35,0.0,185.35
100495,2025-05-29,Europe,Spain,Office Supplies,Pen Set,SMB,B. Nguyen,4,15.18,0.05,66.68
101392,2025-05-29,Europe,France,Software,CRM License,SMB,D. Rossi,3,360.12,0.1,1123.89
101118,2025-05-29,Europe,Germany,Electronics,Monitor,Enterprise,F. Larsson,7,255.23,0.15,1755.35
100290,2025-05-29,North America,Mexico,Office Supplies,Pen Set,Enterprise,C. Okafor,6,14.16,0.07,91.33
100794,2025-05-29,Asia Pacific,India,Electronics,Headphones,Enterprise,F. Larsson,12,124.11,0.11,1532.12
100500,2025-05-30,North America,Mexico,Electronics,Headphones,SMB,E. Haddad,4,131.27,0.11,540.17
100183,2025-05-30,Europe,United Kingdom,Office Supplies,Printer Paper,Consumer,C. Okafor,2,26.81,0.11,55.16
100830,2025-05-30,North America,United States,Electronics,Monitor,SMB,D. Rossi,4,266.82,0.0,1233.65
100868,2025-05-31,North America,Canada,Electronics,Smartphone,Consumer,D. Rossi,1,714.77,0.1,743.57
100571,2025-06-01,Asia Pacific,Japan,Furniture,Bookshelf,SMB,F. Larsson,6,161.07,0.02,1032.33
100352,2025-06-02,Europe,Germany,Furniture,Office Chair,SMB,D. Rossi,3,200.75,0.08,603.94
100120,2025-06-03,Asia Pacific,Japan,Electronics,Monitor,Enterprise,B. Nguyen,10,240.36,0.11,2331.73
100327,2025-06-03,North America,United States,Electronics,Laptop,SMB,D. Rossi,1,886.09,0.02,946.52
100569,2025-06-03,Europe,Germany,Software,Analytics Suite,Consumer,A. Fischer,3,602.49,0.08,1812.53
100524,2025-06-03,Europe,Germany,Software,Analytics Suite,SMB,F. Larsson,1,632.93,0.03,669.2
100256,2025-06-04,Asia Pacific,Australia,Software,Analytics Suite,Consumer,E. Haddad,1,618.71,0.0,674.39
101156,2025-06-05,Latin America,Chile,Electronics,Headphones,Consumer,B. Nguyen,1,132.58,0.0,144.51
100744,2025-06-05,Europe,Germany,Electronics,Monitor,Consumer,C. Okafor,3,237.72,0.09,707.38
100700,2025-06-06,Europe,Germany,Electronics,Headphones,SMB,C. Okafor,6,138.65,0.12,797.96
100581,2025-06-06,North America,United States,Furniture,Standing Desk,SMB,D. Rossi,8,465.82,0.0,4061.95
100321,2025-06-06,North America,Canada,Software,Security Suite,Enterprise,D. Rossi,12,358.34,0.08,4312.12
101243,2025-06-06,Europe,United Kingdom,Software,Analytics Suite,Enterprise,F. Larsson,12,564.61,0.18,6055.78
100020,2025-06-06,Europe,France,Electronics,Laptop,SMB,F. Larsson,1,929.01,0.08,931.61
100411,2025-06-07,Latin America,Chile,Electronics,Laptop,Consumer,A. Fischer,4,912.67,0.0,3979.24
100963,2025-06-07,North America,Mexico,Electronics,Smartphone,SMB,C. Okafor,4,753.47,0.07,3055.17
101059,2025-06-07,North America,United States,Furniture,Office Chair,Enterprise,F. Larsson,13,194.08,0.12,2420.1
101023,2025-06-07,Europe,Germany,Office Supplies,Notebook,Enterprise,B. Nguyen,9,7.26,0.07,66.24
100557,2025-06-08,North America,United States,Software,CRM License,Consumer,E. Haddad,1,351.32,0.05,363.79
100822,2025-06-08,Europe,France,Software,Security Suite,Consumer,D. Rossi,1,409.32,0.08,410.47
100269,2025-06-08,North America,Mexico,Electronics,Smartphone,SMB,A. Fischer,2,710.0,0.09,1408.5
100198,2025-06-08,North America,Mexico,Electronics,Monitor,Consumer,F. Larsson,2,209.77,0.07,425.29
100846,2025-06-09,Asia Pacific,Singapore,Furniture,Office Chair,SMB,F. Larsson,3,213.55,0.01,691.33
100738,2025-06-09,Asia Pacific,Australia,Software,CRM License,Enterprise,F. Larsson,9,345.04,0.16,2843.27
101177,2025-06-09,Latin America,Brazil,Software,Analytics Suite,SMB,E. Haddad,3,620.55,0.14,1745.11
101030,2025-06-11,North America,Canada,Furniture,Bookshelf,SMB,C. Okafor,3,154.78,0.0,506.13
100716,2025-06-11,North America,United States,Electronics,Monitor,Enterprise,D. Rossi,12,252.52,0.15,2807.52
100441,2025-06-12,Europe,Spain,Office Supplies,Stapler,SMB,C. Okafor,2,12.03,0.04,25.18
101171,2025-06-12,North America,United States,Electronics,Monitor,Enterprise,D. Rossi,8,246.2,0.05,2039.52
100994,2025-06-12,Latin America,Brazil,Electronics,Laptop,Enterprise,D. Rossi,5,882.99,0.14,4138.57
100762,2025-06-12,Europe,Germany,Software,CRM License,Consumer,C. Okafor,1,339.07,0.07,343.72
100397,2025-06-12,Latin America,Brazil,Software,Analytics Suite,Consumer,D. Rossi,4,587.43,0.0,2561.19
100093,2025-06-13,Europe,Spain,Furniture,Office Chair,Consumer,A. Fischer,2,215.26,0.0,469.27
100989,2025-06-13,Asia Pacific,Australia,Electronics,Smartphone,Consumer,B. Nguyen,2,716.69,0.04,1499.89
100973,2025-06-13,North America,Mexico,Furniture,Bookshelf,SMB,C. Okafor,3,158.29,0.02,507.26
101292,2025-06-13,Asia Pacific,Japan,Furniture,Office Chair,Enterprise,D. Rossi,11,198.19,0.06,2233.72
100778,2025-06-14,Asia Pacific,Australia,Furniture,Standing Desk,SMB,B. Nguyen,5,544.78,0.08,2731.53
101011,2025-06-14,North America,Mexico,Electronics,Laptop,Consumer,D. Rossi,6,1023.46,0.0,6693.43
100691,2025-06-14,Europe,France,Electronics,Smartphone,SMB,B. Nguyen,5,697.86,0.06,3575.14
100852,2025-06-15,North America,United States,Office Supplies,Pen Set,Enterprise,C. Okafor,7,17.18,0.13,114.04
100107,2025-06-15,Latin America,Brazil,Software,CRM License,SMB,D. Rossi,9,281.51,0.04,2651.15
100378,2025-06-15,Europe,France,Software,CRM License,Enterprise,E. Haddad,8,345.24,0.04,2890.07
100704,2025-06-17,Asia Pacific,India,Furniture,Office Chair,SMB,C. Okafor,5,204.84,0.06,1049.4
100458,2025-06-18,North America,Canada,Electronics,Monitor,Consumer,B. Nguyen,3,267.47,0.09,795.91
100385,2025-06-18,Europe,France,Software,CRM License,SMB,B. Nguyen,5,363.7,0.1,1783.95
101158,2025-06-18,North America,United States,Office Supplies,Notebook,SMB,A. Fischer,6,7.69,0.07,46.77
100382,2025-06-19,Europe,Italy,Electronics,Laptop,SMB,E. Haddad,4,974.44,0.11,3781.22
100885,2025-06-19,Asia Pacific,Singapore,Software,Analytics Suite,Enterprise,B. Nguyen,13,624.56,0.26,6549.01
100118,2025-06-19,Europe,France,Furniture,Standing Desk,SMB,D. Rossi,3,453.21,0.14,1274.52
101073,2025-06-20,Asia Pacific,Singapore,Electronics,Smartphone,SMB,E. Haddad,4,750.95,0.0,3274.14
100598,2025-06-20,Europe,Spain,Office Supplies,Notebook,Consumer,E. Haddad,5,7.26,0.02,38.78
100572,2025-06-20,North America,United States,Software,Security Suite,Enterprise,C. Okafor,5,352.52,0.06,1805.96
100492,2025-06-21,Asia Pacific,Singapore,Software,CRM License,Enterprise,A. Fischer,6,334.83,0.18,1795.63
100362,2025-06-23,North America,United States,Electronics,Laptop,SMB,E. Haddad,3,909.59,0.0,2974.36
100759,2025-06-24,Europe,Italy,Electronics,Headphones,SMB,D. Rossi,5,129.54,0.12,621.27
100320,2025-06-25,North America,United States,Electronics,Laptop,SMB,A. Fischer,1,874.1,0.0,952.77
100594,2025-06-25,Europe,Spain,Office Supplies,Pen Set,SMB,A. Fischer,2,14.98,0.09,29.72
100509,2025-06-25,Europe,Germany,Office Supplies,Pen Set,Consumer,B. Nguyen,1,15.35,0.0,16.73
101139,2025-06-25,Asia Pacific,Singapore,Electronics,Smartphone,Enterprise,F. Larsson,5,674.04,0.17,3049.02
100805,2025-06-26,North America,Canada,Office Supplies,Pen Set,Consumer,A. Fischer,2,14.54,0.08,29.16
100870,2025-06-27,North America,United States,Office Supplies,Printer Paper,SMB,B. Nguyen,3,23.81,0.0,77.86
100149,2025-06-29,Asia Pacific,Japan,Software,CRM License,SMB,B. Nguyen,6,303.22,0.02,1943.4
100301,2025-06-29,North America,United States,Office Supplies,Notebook,SMB,F. Larsson,3,7.88,0.04,24.74
100947,2025-06-30,North America,Canada,Electronics,Headphones,SMB,B. Nguyen,3,132.74,0.02,425.38
101033,2025-06-30,North America,United States,Furniture,Bookshelf,Enterprise,B. Nguyen,4,161.69,0.03,683.82
100944,2025-06-30,Europe,United Kingdom,Office Supplies,Notebook,SMB,B. Nguyen,1,8.51,0.07,8.63
101028,2025-07-02,Europe,Italy,Furniture,Bookshelf,Consumer,F. Larsson,1,154.92,0.0,154.92
100599,2025-07-02,North America,Mexico,Software,Security Suite,SMB,C. Okafor,4,433.87,0.05,1648.71
100656,2025-07-02,Asia Pacific,Singapore,Furniture,Standing Desk,SMB,E. Haddad,6,532.51,0.07,2971.41
100195,2025-07-03,Asia Pacific,Australia,Office Supplies,Stapler,SMB,E. Haddad,2,10.7,0.15,18.19
100268,2025-07-04,Latin America,Chile,Software,CRM License,Consumer,E. Haddad,2,341.83,0.02,669.99
100205,2025-07-04,Latin America,Brazil,Electronics,Laptop,Enterprise,A. Fischer,7,910.1,0.1,5733.63
100313,2025-07-04,Europe,United Kingdom,Furniture,Office Chair,Enterprise,D. Rossi,6,194.68,0.08,1074.63
100682,2025-07-04,Europe,United Kingdom,Software,Security Suite,SMB,A. Fischer,5,423.9,0.09,1928.74
100122,2025-07-05,North America,United States,Furniture,Office Chair,SMB,E. Haddad,6,196.55,0.06,1108.54
101218,2025-07-05,North America,Mexico,Office Supplies,Notebook,SMB,A. Fischer,3,8.09,0.08,22.33
100401,2025-07-06,Europe,Spain,Electronics,Smartphone,SMB,F. Larsson,1,730.9,0.04,701.66
101303,2025-07-07,North America,United States,Electronics,Monitor,Enterprise,D. Rossi,12,263.32,0.11,2812.26
100309,2025-07-07,Europe,United Kingdom,Electronics,Headphones,SMB,C. Okafor,7,134.58,0.09,857.27
100339,2025-07-07,Europe,Italy,Office Supplies,Stapler,Enterprise,C. Okafor,9,12.92,0.07,108.14
100840,2025-07-07,Europe,Germany,Electronics,Laptop,SMB,B. Nguyen,3,959.39,0.08,2647.92
100694,2025-07-08,Europe,Italy,Electronics,Smartphone,SMB,A. Fischer,2,707.77,0.15,1203.21
101043,2025-07-08,Europe,France,Electronics,Headphones,Enterprise,A. Fischer,11,138.95,0.23,1176.91
100342,2025-07-08,Europe,France,Electronics,Monitor,SMB,C. Okafor,2,233.91,0.1,421.04
100643,2025-07-08,North America,Mexico,Electronics,Headphones,Enterprise,F. Larsson,13,130.99,0.19,1379.32
100295,2025-07-08,Europe,United Kingdom,Furniture,Standing Desk,Enterprise,F. Larsson,11,533.29,0.12,5162.25
100926,2025-07-10,Europe,Spain,Electronics,Laptop,Enterprise,E. Haddad,9,896.79,0.05,7667.55
100351,2025-07-10,Asia Pacific,Australia,Electronics,Laptop,SMB,E. Haddad,3,910.76,0.08,2513.7
100271,2025-07-10,Asia Pacific,Australia,Electronics,Laptop,Consumer,D. Rossi,3,946.57,0.03,2754.52
101276,2025-07-12,Europe,Italy,Furniture,Standing Desk,SMB,C. Okafor,5,478.85,0.02,2346.36
100832,2025-07-12,Europe,Spain,Software,Analytics Suite,Enterprise,A. Fischer,9,659.4,0.08,5459.83
101299,2025-07-13,Asia Pacific,Japan,Electronics,Smartphone,Enterprise,E. Haddad,12,672.73,0.15,6861.85
100479,2025-07-14,Asia Pacific,Singapore,Electronics,Smartphone,Enterprise,E. Haddad,11,714.55,0.12,6916.84
101044,2025-07-14,Latin America,Chile,Office Supplies,Pen Set,SMB,E. Haddad,4,14.83,0.03,57.54
101200,2025-07-15,Europe,Germany,Office Supplies,Notebook,Enterprise,A. Fischer,12,7.92,0.06,89.34
101114,2025-07-15,Europe,Italy,Electronics,Monitor,SMB,D. Rossi,3,228.13,0.08,629.64
100743,2025-07-15,North America,Mexico,Furniture,Bookshelf,Enterprise,B. Nguyen,10,168.06,0.03,1630.18
100928,2025-07-16,North America,Canada,Electronics,Laptop,SMB,F. Larsson,6,930.03,0.2,4464.14
100276,2025-07-16,North America,Mexico,Electronics,Laptop,SMB,E. Haddad,1,969.36,0.07,901.5
100420,2025-07-16,North America,Canada,Electronics,Monitor,Enterprise,D. Rossi,5,256.73,0.08,1180.96
100931,2025-07-17,Europe,Italy,Software,Analytics Suite,Enterprise,D. Rossi,10,599.35,0.09,5454.08
